time,voltage
5.8495,0.378
5.85,0.382
5.8505,0.386
5.851,0.389
5.8515,0.393
5.852,0.397
5.8525,0.401
5.853,0.404
5.8535,0.408
5.854,0.412
5.8545,0.416
5.855,0.42
5.8555,0.424
5.856,0.427
5.8565,0.431
5.857,0.435
5.8575,0.439
5.858,0.443
5.8585,0.447
5.859,0.451
5.8595,0.455
5.86,0.459
5.8605,0.463
5.861,0.467
5.8615,0.471
5.862,0.475
5.8625,0.479
5.863,0.483
5.8635,0.487
5.864,0.491
5.8645,0.496
5.865,0.5
5.8655,0.504
5.866,0.508
5.8665,0.512
5.867,0.517
5.8675,0.521
5.868,0.525
5.8685,0.529
5.869,0.533
5.8695,0.538
5.87,0.542
5.8705,0.546
5.871,0.551
5.8715,0.555
5.872,0.559
5.8725,0.564
5.873,0.568
5.8735,0.573
5.874,0.577
5.8745,0.581
5.875,0.586
5.8755,0.59
5.876,0.595
5.8765,0.599
5.877,0.604
5.8775,0.608
5.878,0.613
5.8785,0.617
5.879,0.622
5.8795,0.626
5.88,0.631
5.8805,0.635
5.881,0.64
5.8815,0.645
5.882,0.649
5.8825,0.654
5.883,0.659
5.8835,0.663
5.884,0.668
5.8845,0.673
5.885,0.677
5.8855,0.682
5.886,0.687
5.8865,0.692
5.887,0.696
5.8875,0.701
5.888,0.706
5.8885,0.711
5.889,0.715
5.8895,0.72
5.89,0.725
5.8905,0.73
5.891,0.735
5.8915,0.74
5.892,0.745
5.8925,0.75
5.893,0.754
5.8935,0.759
5.894,0.764
5.8945,0.769
5.895,0.774
5.8955,0.779
5.896,0.784
5.8965,0.789
5.897,0.794
5.8975,0.799
5.898,0.804
5.8985,0.809
5.899,0.814
5.8995,0.819
5.9,0.824
5.9005,0.83
5.901,0.835
5.9015,0.84
5.902,0.845
5.9025,0.85
5.903,0.855
5.9035,0.86
5.904,0.865
5.9045,0.871
5.905,0.876
5.9055,0.881
5.906,0.886
5.9065,0.891
5.907,0.897
5.9075,0.902
5.908,0.907
5.9085,0.912
5.909,0.918
5.9095,0.923
5.91,0.928
5.9105,0.934
5.911,0.939
5.9115,0.944
5.912,0.95
5.9125,0.955
5.913,0.96
5.9135,0.966
5.914,0.971
5.9145,0.977
5.915,0.982
5.9155,0.987
5.916,0.993
5.9165,0.998
5.917,1.004
5.9175,1.009
5.918,1.015
5.9185,1.02
5.919,1.025
5.9195,1.031
5.92,1.036
5.9205,1.042
5.921,1.048
5.9215,1.053
5.922,1.059
5.9225,1.064
5.923,1.07
5.9235,1.075
5.924,1.081
5.9245,1.086
5.925,1.092
5.9255,1.098
5.926,1.103
5.9265,1.109
5.927,1.114
5.9275,1.12
5.928,1.126
5.9285,1.131
5.929,1.137
5.9295,1.143
5.93,1.148
5.9305,1.154
5.931,1.16
5.9315,1.166
5.932,1.171
5.9325,1.177
5.933,1.183
5.9335,1.188
5.934,1.194
5.9345,1.2
5.935,1.206
5.9355,1.211
5.936,1.217
5.9365,1.223
5.937,1.229
5.9375,1.235
5.938,1.24
5.9385,1.246
5.939,1.252
5.9395,1.258
5.94,1.264
5.9405,1.27
5.941,1.275
5.9415,1.281
5.942,1.287
5.9425,1.293
5.943,1.299
5.9435,1.305
5.944,1.311
5.9445,1.317
5.945,1.323
5.9455,1.328
5.946,1.334
5.9465,1.34
5.947,1.346
5.9475,1.352
5.948,1.358
5.9485,1.364
5.949,1.37
5.9495,1.376
5.95,1.382
5.9505,1.388
5.951,1.394
5.9515,1.4
5.952,1.406
5.9525,1.412
5.953,1.418
5.9535,1.424
5.954,1.43
5.9545,1.436
5.955,1.442
5.9555,1.448
5.956,1.454
5.9565,1.46
5.957,1.466
5.9575,1.472
5.958,1.478
5.9585,1.484
5.959,1.49
5.9595,1.497
5.96,1.503
5.9605,1.509
5.961,1.515
5.9615,1.521
5.962,1.527
5.9625,1.533
5.963,1.539
5.9635,1.545
5.964,1.551
5.9645,1.558
5.965,1.564
5.9655,1.57
5.966,1.576
5.9665,1.582
5.967,1.588
5.9675,1.594
5.968,1.601
5.9685,1.607
5.969,1.613
5.9695,1.619
5.97,1.625
5.9705,1.631
5.971,1.638
5.9715,1.644
5.972,1.65
5.9725,1.656
5.973,1.662
5.9735,1.669
5.974,1.675
5.9745,1.681
5.975,1.687
5.9755,1.693
5.976,1.7
5.9765,1.706
5.977,1.712
5.9775,1.718
5.978,1.724
5.9785,1.731
5.979,1.737
5.9795,1.743
5.98,1.749
5.9805,1.756
5.981,1.762
5.9815,1.768
5.982,1.774
5.9825,1.781
5.983,1.787
5.9835,1.793
5.984,1.799
5.9845,1.806
5.985,1.812
5.9855,1.818
5.986,1.824
5.9865,1.831
5.987,1.837
5.9875,1.843
5.988,1.849
5.9885,1.856
5.989,1.862
5.9895,1.868
5.99,1.874
5.9905,1.881
5.991,1.887
5.9915,1.893
5.992,1.9
5.9925,1.906
5.993,1.912
5.9935,1.918
5.994,1.925
5.9945,1.931
5.995,1.937
5.9955,1.943
5.996,1.95
5.9965,1.956
5.997,1.962
5.9975,1.969
5.998,1.975
5.9985,1.981
5.999,1.987
5.9995,1.994
6.0,2.0
6.0005,2.006
6.001,2.013
6.0015,2.019
6.002,2.025
6.0025,2.031
6.003,2.038
6.0035,2.044
6.004,2.05
6.0045,2.057
6.005,2.063
6.0055,2.069
6.006,2.075
6.0065,2.082
6.007,2.088
6.0075,2.094
6.008,2.1
6.0085,2.107
6.009,2.113
6.0095,2.119
6.01,2.126
6.0105,2.132
6.011,2.138
6.0115,2.144
6.012,2.151
6.0125,2.157
6.013,2.163
6.0135,2.169
6.014,2.176
6.0145,2.182
6.015,2.188
6.0155,2.194
6.016,2.201
6.0165,2.207
6.017,2.213
6.0175,2.219
6.018,2.226
6.0185,2.232
6.019,2.238
6.0195,2.244
6.02,2.251
6.0205,2.257
6.021,2.263
6.0215,2.269
6.022,2.276
6.0225,2.282
6.023,2.288
6.0235,2.294
6.024,2.3
6.0245,2.307
6.025,2.313
6.0255,2.319
6.026,2.325
6.0265,2.331
6.027,2.338
6.0275,2.344
6.028,2.35
6.0285,2.356
6.029,2.362
6.0295,2.369
6.03,2.375
6.0305,2.381
6.031,2.387
6.0315,2.393
6.032,2.399
6.0325,2.406
6.033,2.412
6.0335,2.418
6.034,2.424
6.0345,2.43
6.035,2.436
6.0355,2.442
6.036,2.449
6.0365,2.455
6.037,2.461
6.0375,2.467
6.038,2.473
6.0385,2.479
6.039,2.485
6.0395,2.491
6.04,2.497
6.0405,2.503
6.041,2.51
6.0415,2.516
6.042,2.522
6.0425,2.528
6.043,2.534
6.0435,2.54
6.044,2.546
6.0445,2.552
6.045,2.558
6.0455,2.564
6.046,2.57
6.0465,2.576
6.047,2.582
6.0475,2.588
6.048,2.594
6.0485,2.6
6.049,2.606
6.0495,2.612
6.05,2.618
6.0505,2.624
6.051,2.63
6.0515,2.636
6.052,2.642
6.0525,2.648
6.053,2.654
6.0535,2.66
6.054,2.666
6.0545,2.672
6.055,2.677
6.0555,2.683
6.056,2.689
6.0565,2.695
6.057,2.701
6.0575,2.707
6.058,2.713
6.0585,2.719
6.059,2.725
6.0595,2.73
6.06,2.736
6.0605,2.742
6.061,2.748
6.0615,2.754
6.062,2.76
6.0625,2.765
6.063,2.771
6.0635,2.777
6.064,2.783
6.0645,2.789
6.065,2.794
6.0655,2.8
6.066,2.806
6.0665,2.812
6.067,2.817
6.0675,2.823
6.068,2.829
6.0685,2.834
6.069,2.84
6.0695,2.846
6.07,2.852
6.0705,2.857
6.071,2.863
6.0715,2.869
6.072,2.874
6.0725,2.88
6.073,2.886
6.0735,2.891
6.074,2.897
6.0745,2.902
6.075,2.908
6.0755,2.914
6.076,2.919
6.0765,2.925
6.077,2.93
6.0775,2.936
6.078,2.941
6.0785,2.947
6.079,2.952
6.0795,2.958
6.08,2.964
6.0805,2.969
6.081,2.975
6.0815,2.98
6.082,2.985
6.0825,2.991
6.083,2.996
6.0835,3.002
6.084,3.007
6.0845,3.013
6.085,3.018
6.0855,3.023
6.086,3.029
6.0865,3.034
6.087,3.04
6.0875,3.045
6.088,3.05
6.0885,3.056
6.089,3.061
6.0895,3.066
6.09,3.072
6.0905,3.077
6.091,3.082
6.0915,3.088
6.092,3.093
6.0925,3.098
6.093,3.103
6.0935,3.109
6.094,3.114
6.0945,3.119
6.095,3.124
6.0955,3.129
6.096,3.135
6.0965,3.14
6.097,3.145
6.0975,3.15
6.098,3.155
6.0985,3.16
6.099,3.165
6.0995,3.17
6.1,3.176
6.1005,3.181
6.101,3.186
6.1015,3.191
6.102,3.196
6.1025,3.201
6.103,3.206
6.1035,3.211
6.104,3.216
6.1045,3.221
6.105,3.226
6.1055,3.231
6.106,3.236
6.1065,3.241
6.107,3.246
6.1075,3.25
6.108,3.255
6.1085,3.26
6.109,3.265
6.1095,3.27
6.11,3.275
6.1105,3.28
6.111,3.285
6.1115,3.289
6.112,3.294
6.1125,3.299
6.113,3.304
6.1135,3.308
6.114,3.313
6.1145,3.318
6.115,3.323
6.1155,3.327
6.116,3.332
6.1165,3.337
6.117,3.341
6.1175,3.346
6.118,3.351
6.1185,3.355
6.119,3.36
6.1195,3.365
6.12,3.369
6.1205,3.374
6.121,3.378
6.1215,3.383
6.122,3.387
6.1225,3.392
6.123,3.396
6.1235,3.401
6.124,3.405
6.1245,3.41
6.125,3.414
6.1255,3.419
6.126,3.423
6.1265,3.427
6.127,3.432
6.1275,3.436
6.128,3.441
6.1285,3.445
6.129,3.449
6.1295,3.454
6.13,3.458
6.1305,3.462
6.131,3.467
6.1315,3.471
6.132,3.475
6.1325,3.479
6.133,3.483
6.1335,3.488
6.134,3.492
6.1345,3.496
6.135,3.5
6.1355,3.504
6.136,3.509
6.1365,3.513
6.137,3.517
6.1375,3.521
6.138,3.525
6.1385,3.529
6.139,3.533
6.1395,3.537
6.14,3.541
6.1405,3.545
6.141,3.549
6.1415,3.553
6.142,3.557
6.1425,3.561
6.143,3.565
6.1435,3.569
6.144,3.573
6.1445,3.576
6.145,3.58
6.1455,3.584
6.146,3.588
6.1465,3.592
6.147,3.596
6.1475,3.599
6.148,3.603
6.1485,3.607
6.149,3.611
6.1495,3.614
6.15,3.618
6.1505,3.622
6.151,3.625
6.1515,3.629
6.152,3.633
6.1525,3.636
6.153,3.64
6.1535,3.643
6.154,3.647
6.1545,3.651
6.155,3.654
6.1555,3.658
6.156,3.661
6.1565,3.665
6.157,3.668
6.1575,3.672
6.158,3.675
6.1585,3.678
6.159,3.682
6.1595,3.685
6.16,3.689
6.1605,3.692
6.161,3.695
6.1615,3.699
6.162,3.702
6.1625,3.705
6.163,3.709
6.1635,3.712
6.164,3.715
6.1645,3.718
6.165,3.721
6.1655,3.725
6.166,3.728
6.1665,3.731
6.167,3.734
6.1675,3.737
6.168,3.74
6.1685,3.743
6.169,3.747
6.1695,3.75
6.17,3.753
6.1705,3.756
6.171,3.759
6.1715,3.762
6.172,3.765
6.1725,3.768
6.173,3.77
6.1735,3.773
6.174,3.776
6.1745,3.779
6.175,3.782
6.1755,3.785
6.176,3.788
6.1765,3.79
6.177,3.793
6.1775,3.796
6.178,3.799
6.1785,3.802
6.179,3.804
6.1795,3.807
6.18,3.81
6.1805,3.812
6.181,3.815
6.1815,3.818
6.182,3.82
6.1825,3.823
6.183,3.825
6.1835,3.828
6.184,3.83
6.1845,3.833
6.185,3.836
6.1855,3.838
6.186,3.84
6.1865,3.843
6.187,3.845
6.1875,3.848
6.188,3.85
6.1885,3.853
6.189,3.855
6.1895,3.857
6.19,3.86
6.1905,3.862
6.191,3.864
6.1915,3.866
6.192,3.869
6.1925,3.871
6.193,3.873
6.1935,3.875
6.194,3.877
6.1945,3.88
6.195,3.882
6.1955,3.884
6.196,3.886
6.1965,3.888
6.197,3.89
6.1975,3.892
6.198,3.894
6.1985,3.896
6.199,3.898
6.1995,3.9
6.2,3.902
6.2005,3.904
6.201,3.906
6.2015,3.908
6.202,3.91
6.2025,3.912
6.203,3.913
6.2035,3.915
6.204,3.917
6.2045,3.919
6.205,3.921
6.2055,3.922
6.206,3.924
6.2065,3.926
6.207,3.927
6.2075,3.929
6.208,3.931
6.2085,3.932
6.209,3.934
6.2095,3.936
6.21,3.937
6.2105,3.939
6.211,3.94
6.2115,3.942
6.212,3.943
6.2125,3.945
6.213,3.946
6.2135,3.948
6.214,3.949
6.2145,3.95
6.215,3.952
6.2155,3.953
6.216,3.955
6.2165,3.956
6.217,3.957
6.2175,3.958
6.218,3.96
6.2185,3.961
6.219,3.962
6.2195,3.963
6.22,3.965
6.2205,3.966
6.221,3.967
6.2215,3.968
6.222,3.969
6.2225,3.97
6.223,3.971
6.2235,3.972
6.224,3.973
6.2245,3.974
6.225,3.975
6.2255,3.976
6.226,3.977
6.2265,3.978
6.227,3.979
6.2275,3.98
6.228,3.981
6.2285,3.982
6.229,3.983
6.2295,3.983
6.23,3.984
6.2305,3.985
6.231,3.986
6.2315,3.987
6.232,3.987
6.2325,3.988
6.233,3.989
6.2335,3.989
6.234,3.99
6.2345,3.991
6.235,3.991
6.2355,3.992
6.236,3.992
6.2365,3.993
6.237,3.993
6.2375,3.994
6.238,3.994
6.2385,3.995
6.239,3.995
6.2395,3.996
6.24,3.996
6.2405,3.996
6.241,3.997
6.2415,3.997
6.242,3.997
6.2425,3.998
6.243,3.998
6.2435,3.998
6.244,3.999
6.2445,3.999
6.245,3.999
6.2455,3.999
6.246,3.999
6.2465,4.0
6.247,4.0
6.2475,4.0
6.248,4.0
6.2485,4.0
6.249,4.0
6.2495,4.0
6.25,4.0
6.2505,4.0
6.251,4.0
6.2515,4.0
6.252,4.0
6.2525,4.0
6.253,4.0
6.2535,4.0
6.254,3.999
6.2545,3.999
6.255,3.999
6.2555,3.999
6.256,3.999
6.2565,3.998
6.257,3.998
6.2575,3.998
6.258,3.997
6.2585,3.997
6.259,3.997
6.2595,3.996
6.26,3.996
6.2605,3.996
6.261,3.995
6.2615,3.995
6.262,3.994
6.2625,3.994
6.263,3.993
6.2635,3.993
6.264,3.992
6.2645,3.992
6.265,3.991
6.2655,3.991
6.266,3.99
6.2665,3.989
6.267,3.989
6.2675,3.988
6.268,3.987
6.2685,3.987
6.269,3.986
6.2695,3.985
6.27,3.984
6.2705,3.983
6.271,3.983
6.2715,3.982
6.272,3.981
6.2725,3.98
6.273,3.979
6.2735,3.978
6.274,3.977
6.2745,3.976
6.275,3.975
6.2755,3.974
6.276,3.973
6.2765,3.972
6.277,3.971
6.2775,3.97
6.278,3.969
6.2785,3.968
6.279,3.967
6.2795,3.966
6.28,3.965
6.2805,3.963
6.281,3.962
6.2815,3.961
6.282,3.96
6.2825,3.958
6.283,3.957
6.2835,3.956
6.284,3.955
6.2845,3.953
6.285,3.952
6.2855,3.95
6.286,3.949
6.2865,3.948
6.287,3.946
6.2875,3.945
6.288,3.943
6.2885,3.942
6.289,3.94
6.2895,3.939
6.29,3.937
6.2905,3.936
6.291,3.934
6.2915,3.932
6.292,3.931
6.2925,3.929
6.293,3.927
6.2935,3.926
6.294,3.924
6.2945,3.922
6.295,3.921
6.2955,3.919
6.296,3.917
6.2965,3.915
6.297,3.913
6.2975,3.912
6.298,3.91
6.2985,3.908
6.299,3.906
6.2995,3.904
6.3,3.902
6.3005,3.9
6.301,3.898
6.3015,3.896
6.302,3.894
6.3025,3.892
6.303,3.89
6.3035,3.888
6.304,3.886
6.3045,3.884
6.305,3.882
6.3055,3.88
6.306,3.877
6.3065,3.875
6.307,3.873
6.3075,3.871
6.308,3.869
6.3085,3.866
6.309,3.864
6.3095,3.862
6.31,3.86
6.3105,3.857
6.311,3.855
6.3115,3.853
6.312,3.85
6.3125,3.848
6.313,3.845
6.3135,3.843
6.314,3.84
6.3145,3.838
6.315,3.836
6.3155,3.833
6.316,3.83
6.3165,3.828
6.317,3.825
6.3175,3.823
6.318,3.82
6.3185,3.818
6.319,3.815
6.3195,3.812
6.32,3.81
6.3205,3.807
6.321,3.804
6.3215,3.802
6.322,3.799
6.3225,3.796
6.323,3.793
6.3235,3.79
6.324,3.788
6.3245,3.785
6.325,3.782
6.3255,3.779
6.326,3.776
6.3265,3.773
6.327,3.77
6.3275,3.768
6.328,3.765
6.3285,3.762
6.329,3.759
6.3295,3.756
6.33,3.753
6.3305,3.75
6.331,3.747
6.3315,3.743
6.332,3.74
6.3325,3.737
6.333,3.734
6.3335,3.731
6.334,3.728
6.3345,3.725
6.335,3.721
6.3355,3.718
6.336,3.715
6.3365,3.712
6.337,3.709
6.3375,3.705
6.338,3.702
6.3385,3.699
6.339,3.695
6.3395,3.692
6.34,3.689
6.3405,3.685
6.341,3.682
6.3415,3.678
6.342,3.675
6.3425,3.672
6.343,3.668
6.3435,3.665
6.344,3.661
6.3445,3.658
6.345,3.654
6.3455,3.651
6.346,3.647
6.3465,3.643
6.347,3.64
6.3475,3.636
6.348,3.633
6.3485,3.629
6.349,3.625
6.3495,3.622
6.35,3.618
6.3505,3.614
6.351,3.611
6.3515,3.607
6.352,3.603
6.3525,3.599
6.353,3.596
6.3535,3.592
6.354,3.588
6.3545,3.584
6.355,3.58
6.3555,3.576
6.356,3.573
6.3565,3.569
6.357,3.565
6.3575,3.561
6.358,3.557
6.3585,3.553
6.359,3.549
6.3595,3.545
6.36,3.541
6.3605,3.537
6.361,3.533
6.3615,3.529
6.362,3.525
6.3625,3.521
6.363,3.517
6.3635,3.513
6.364,3.509
6.3645,3.504
6.365,3.5
6.3655,3.496
6.366,3.492
6.3665,3.488
6.367,3.483
6.3675,3.479
6.368,3.475
6.3685,3.471
6.369,3.467
6.3695,3.462
6.37,3.458
6.3705,3.454
6.371,3.449
6.3715,3.445
6.372,3.441
6.3725,3.436
6.373,3.432
6.3735,3.427
6.374,3.423
6.3745,3.419
6.375,3.414
6.3755,3.41
6.376,3.405
6.3765,3.401
6.377,3.396
6.3775,3.392
6.378,3.387
6.3785,3.383
6.379,3.378
6.3795,3.374
6.38,3.369
6.3805,3.365
6.381,3.36
6.3815,3.355
6.382,3.351
6.3825,3.346
6.383,3.341
6.3835,3.337
6.384,3.332
6.3845,3.327
6.385,3.323
6.3855,3.318
6.386,3.313
6.3865,3.308
6.387,3.304
6.3875,3.299
6.388,3.294
6.3885,3.289
6.389,3.285
6.3895,3.28
6.39,3.275
6.3905,3.27
6.391,3.265
6.3915,3.26
6.392,3.255
6.3925,3.25
6.393,3.246
6.3935,3.241
6.394,3.236
6.3945,3.231
6.395,3.226
6.3955,3.221
6.396,3.216
6.3965,3.211
6.397,3.206
6.3975,3.201
6.398,3.196
6.3985,3.191
6.399,3.186
6.3995,3.181
6.4,3.176
6.4005,3.17
6.401,3.165
6.4015,3.16
6.402,3.155
6.4025,3.15
6.403,3.145
6.4035,3.14
6.404,3.135
6.4045,3.129
6.405,3.124
6.4055,3.119
6.406,3.114
6.4065,3.109
6.407,3.103
6.4075,3.098
6.408,3.093
6.4085,3.088
6.409,3.082
6.4095,3.077
6.41,3.072
6.4105,3.066
6.411,3.061
6.4115,3.056
6.412,3.05
6.4125,3.045
6.413,3.04
6.4135,3.034
6.414,3.029
6.4145,3.023
6.415,3.018
6.4155,3.013
6.416,3.007
6.4165,3.002
6.417,2.996
6.4175,2.991
6.418,2.985
6.4185,2.98
6.419,2.975
6.4195,2.969
6.42,2.964
6.4205,2.958
6.421,2.952
6.4215,2.947
6.422,2.941
6.4225,2.936
6.423,2.93
6.4235,2.925
6.424,2.919
6.4245,2.914
6.425,2.908
6.4255,2.902
6.426,2.897
6.4265,2.891
6.427,2.886
6.4275,2.88
6.428,2.874
6.4285,2.869
6.429,2.863
6.4295,2.857
6.43,2.852
6.4305,2.846
6.431,2.84
6.4315,2.834
6.432,2.829
6.4325,2.823
6.433,2.817
6.4335,2.812
6.434,2.806
6.4345,2.8
6.435,2.794
6.4355,2.789
6.436,2.783
6.4365,2.777
6.437,2.771
6.4375,2.765
6.438,2.76
6.4385,2.754
6.439,2.748
6.4395,2.742
6.44,2.736
6.4405,2.73
6.441,2.725
6.4415,2.719
6.442,2.713
6.4425,2.707
6.443,2.701
6.4435,2.695
6.444,2.689
6.4445,2.683
6.445,2.677
6.4455,2.672
6.446,2.666
6.4465,2.66
6.447,2.654
6.4475,2.648
6.448,2.642
6.4485,2.636
6.449,2.63
6.4495,2.624
6.45,2.618
6.4505,2.612
6.451,2.606
6.4515,2.6
6.452,2.594
6.4525,2.588
6.453,2.582
6.4535,2.576
6.454,2.57
6.4545,2.564
6.455,2.558
6.4555,2.552
6.456,2.546
6.4565,2.54
6.457,2.534
6.4575,2.528
6.458,2.522
6.4585,2.516
6.459,2.51
6.4595,2.503
6.46,2.497
6.4605,2.491
6.461,2.485
6.4615,2.479
6.462,2.473
6.4625,2.467
6.463,2.461
6.4635,2.455
6.464,2.449
6.4645,2.442
6.465,2.436
6.4655,2.43
6.466,2.424
6.4665,2.418
6.467,2.412
6.4675,2.406
6.468,2.399
6.4685,2.393
6.469,2.387
6.4695,2.381
6.47,2.375
6.4705,2.369
6.471,2.362
6.4715,2.356
6.472,2.35
6.4725,2.344
6.473,2.338
6.4735,2.331
6.474,2.325
6.4745,2.319
6.475,2.313
6.4755,2.307
6.476,2.3
6.4765,2.294
6.477,2.288
6.4775,2.282
6.478,2.276
6.4785,2.269
6.479,2.263
6.4795,2.257
6.48,2.251
6.4805,2.244
6.481,2.238
6.4815,2.232
6.482,2.226
6.4825,2.219
6.483,2.213
6.4835,2.207
6.484,2.201
6.4845,2.194
6.485,2.188
6.4855,2.182
6.486,2.176
6.4865,2.169
6.487,2.163
6.4875,2.157
6.488,2.151
6.4885,2.144
6.489,2.138
6.4895,2.132
6.49,2.126
6.4905,2.119
6.491,2.113
6.4915,2.107
6.492,2.1
6.4925,2.094
6.493,2.088
6.4935,2.082
6.494,2.075
6.4945,2.069
6.495,2.063
6.4955,2.057
6.496,2.05
6.4965,2.044
6.497,2.038
6.4975,2.031
6.498,2.025
6.4985,2.019
6.499,2.013
6.4995,2.006
6.5,2.0
6.5005,1.994
6.501,1.987
6.5015,1.981
6.502,1.975
6.5025,1.969
6.503,1.962
6.5035,1.956
6.504,1.95
6.5045,1.943
6.505,1.937
6.5055,1.931
6.506,1.925
6.5065,1.918
6.507,1.912
6.5075,1.906
6.508,1.9
6.5085,1.893
6.509,1.887
6.5095,1.881
6.51,1.874
6.5105,1.868
6.511,1.862
6.5115,1.856
6.512,1.849
6.5125,1.843
6.513,1.837
6.5135,1.831
6.514,1.824
6.5145,1.818
6.515,1.812
6.5155,1.806
6.516,1.799
6.5165,1.793
6.517,1.787
6.5175,1.781
6.518,1.774
6.5185,1.768
6.519,1.762
6.5195,1.756
6.52,1.749
6.5205,1.743
6.521,1.737
6.5215,1.731
6.522,1.724
6.5225,1.718
6.523,1.712
6.5235,1.706
6.524,1.7
6.5245,1.693
6.525,1.687
6.5255,1.681
6.526,1.675
6.5265,1.669
6.527,1.662
6.5275,1.656
6.528,1.65
6.5285,1.644
6.529,1.638
6.5295,1.631
6.53,1.625
6.5305,1.619
6.531,1.613
6.5315,1.607
6.532,1.601
6.5325,1.594
6.533,1.588
6.5335,1.582
6.534,1.576
6.5345,1.57
6.535,1.564
6.5355,1.558
6.536,1.551
6.5365,1.545
6.537,1.539
6.5375,1.533
6.538,1.527
6.5385,1.521
6.539,1.515
6.5395,1.509
6.54,1.503
6.5405,1.497
6.541,1.49
6.5415,1.484
6.542,1.478
6.5425,1.472
6.543,1.466
6.5435,1.46
6.544,1.454
6.5445,1.448
6.545,1.442
6.5455,1.436
6.546,1.43
6.5465,1.424
6.547,1.418
6.5475,1.412
6.548,1.406
6.5485,1.4
6.549,1.394
6.5495,1.388
6.55,1.382
6.5505,1.376
6.551,1.37
6.5515,1.364
6.552,1.358
6.5525,1.352
6.553,1.346
6.5535,1.34
6.554,1.334
6.5545,1.328
6.555,1.323
6.5555,1.317
6.556,1.311
6.5565,1.305
6.557,1.299
6.5575,1.293
6.558,1.287
6.5585,1.281
6.559,1.275
6.5595,1.27
6.56,1.264
6.5605,1.258
6.561,1.252
6.5615,1.246
6.562,1.24
6.5625,1.235
6.563,1.229
6.5635,1.223
6.564,1.217
6.5645,1.211
6.565,1.206
6.5655,1.2
6.566,1.194
6.5665,1.188
6.567,1.183
6.5675,1.177
6.568,1.171
6.5685,1.166
6.569,1.16
6.5695,1.154
6.57,1.148
6.5705,1.143
6.571,1.137
6.5715,1.131
6.572,1.126
6.5725,1.12
6.573,1.114
6.5735,1.109
6.574,1.103
6.5745,1.098
6.575,1.092
6.5755,1.086
6.576,1.081
6.5765,1.075
6.577,1.07
6.5775,1.064
6.578,1.059
6.5785,1.053
6.579,1.048
6.5795,1.042
6.58,1.036
6.5805,1.031
6.581,1.025
6.5815,1.02
6.582,1.015
6.5825,1.009
6.583,1.004
6.5835,0.998
6.584,0.993
6.5845,0.987
6.585,0.982
6.5855,0.977
6.586,0.971
6.5865,0.966
6.587,0.96
6.5875,0.955
6.588,0.95
6.5885,0.944
6.589,0.939
6.5895,0.934
6.59,0.928
6.5905,0.923
6.591,0.918
6.5915,0.912
6.592,0.907
6.5925,0.902
6.593,0.897
6.5935,0.891
6.594,0.886
6.5945,0.881
6.595,0.876
6.5955,0.871
6.596,0.865
6.5965,0.86
6.597,0.855
6.5975,0.85
6.598,0.845
6.5985,0.84
6.599,0.835
6.5995,0.83
6.6,0.824
6.6005,0.819
6.601,0.814
6.6015,0.809
6.602,0.804
6.6025,0.799
6.603,0.794
6.6035,0.789
6.604,0.784
6.6045,0.779
6.605,0.774
6.6055,0.769
6.606,0.764
6.6065,0.759
6.607,0.754
6.6075,0.75
6.608,0.745
6.6085,0.74
6.609,0.735
6.6095,0.73
6.61,0.725
6.6105,0.72
6.611,0.715
6.6115,0.711
6.612,0.706
6.6125,0.701
6.613,0.696
6.6135,0.692
6.614,0.687
6.6145,0.682
6.615,0.677
6.6155,0.673
6.616,0.668
6.6165,0.663
6.617,0.659
6.6175,0.654
6.618,0.649
6.6185,0.645
6.619,0.64
6.6195,0.635
6.62,0.631
6.6205,0.626
6.621,0.622
6.6215,0.617
6.622,0.613
6.6225,0.608
6.623,0.604
6.6235,0.599
6.624,0.595
6.6245,0.59
6.625,0.586
6.6255,0.581
6.626,0.577
6.6265,0.573
6.627,0.568
6.6275,0.564
6.628,0.559
6.6285,0.555
6.629,0.551
6.6295,0.546
6.63,0.542
6.6305,0.538
6.631,0.533
6.6315,0.529
6.632,0.525
6.6325,0.521
6.633,0.517
6.6335,0.512
6.634,0.508
6.6345,0.504
6.635,0.5
6.6355,0.496
6.636,0.491
6.6365,0.487
6.637,0.483
6.6375,0.479
6.638,0.475
6.6385,0.471
6.639,0.467
6.6395,0.463
6.64,0.459
6.6405,0.455
6.641,0.451
6.6415,0.447
6.642,0.443
6.6425,0.439
6.643,0.435
6.6435,0.431
6.644,0.427
6.6445,0.424
6.645,0.42
6.6455,0.416
6.646,0.412
6.6465,0.408
6.647,0.404
6.6475,0.401
6.648,0.397
6.6485,0.393
6.649,0.389
6.6495,0.386
6.65,0.382
6.6505,0.378
6.651,0.375
6.6515,0.371
6.652,0.367
6.6525,0.364
6.653,0.36
6.6535,0.357
6.654,0.353
6.6545,0.349
6.655,0.346
6.6555,0.342
6.656,0.339
6.6565,0.335
6.657,0.332
6.6575,0.328
6.658,0.325
6.6585,0.322
6.659,0.318
6.6595,0.315
6.66,0.311
6.6605,0.308
6.661,0.305
6.6615,0.301
6.662,0.298
6.6625,0.295
6.663,0.291
6.6635,0.288
6.664,0.285
6.6645,0.282
6.665,0.279
6.6655,0.275
6.666,0.272
6.6665,0.269
6.667,0.266
6.6675,0.263
6.668,0.26
6.6685,0.257
6.669,0.253
6.6695,0.25
6.67,0.247
6.6705,0.244
6.671,0.241
6.6715,0.238
6.672,0.235
